"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.brown","p.MM.brown","MM.red","p.MM.red","MM.salmon","p.MM.salmon","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.tan","p.MM.tan","MM.yellow","p.MM.yellow","MM.midnightblue","p.MM.midnightblue","MM.cyan","p.MM.cyan","MM.lightcyan","p.MM.lightcyan","MM.grey","p.MM.grey","MM.lightgreen","p.MM.lightgreen","MM.pink","p.MM.pink","MM.greenyellow","p.MM.greenyellow","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.grey60","p.MM.grey60","MM.green","p.MM.green"
"MMT00048204","MMT00048204","A630084M22Rik",320982,"black",-0.364247319111017,1.51461198372883e-05,-0.378902835229812,6.34578312848322e-06,-0.47100883275256,9.27450190177838e-09,-0.455908195131865,3.10150781655682e-08,-0.188656518269493,0.0290329027964314,0.905429177489355,5.79115321940155e-51,0.363630674945668,1.56963568715782e-05,-0.344893355435875,4.4849000728934e-05,-0.424313855791843,3.23361765048028e-07,0.272863561457482,0.00142377593028459,-0.154216553823846,0.0752200955325493,0.430573004566917,2.07068932834899e-07,-0.02303972366553,0.791594599249318,0.128179081954137,0.139950671229296,-0.143087309563992,0.0990788319594559,-0.107997148990977,0.214206510413137,-0.0799926303733857,0.358210727280139,-0.0475782875280366,0.585129214086945,0.113284847027304,0.192478868986043,0.532160751350346,3.65931223737273e-11
"MMT00055423","MMT00055423",NA,235497,"black",-0.363492816935112,1.58219187945379e-05,-0.350503517623191,3.29789856334252e-05,-0.444267741698013,7.56394921446453e-08,-0.435825241520242,1.41464061715025e-07,-0.14058904482244,0.105179270842756,0.892120949990765,2.19814326973097e-47,0.450290017466573,4.7890020446055e-08,-0.471990567786934,8.55694790739661e-09,-0.472283968956514,8.35306505996039e-09,0.274504485796041,0.00132855518447395,-0.187745871708074,0.0298322903017432,0.57741885813582,2.80319462133876e-13,-0.132277261867494,0.127614246703004,0.0841537243480485,0.333674283419816,-0.19094481523678,0.0271042189323388,-0.102570543671086,0.238267017031638,-0.193814398178037,0.0248410332174498,0.0116923442437233,0.893335190766764,0.00298524107717555,0.972691360367974,0.607860022026559,6.77887094377342e-15
"MMT00069257","MMT00069257","Pipox",19193,"black",-0.361385624027689,1.78629374466768e-05,-0.491495951486455,1.63739126692726e-09,-0.527740871544775,5.66974858504601e-11,-0.300458708206305,0.000419757889579384,-0.315331280185569,0.000206305487146167,0.680740608217549,1.44777597518e-19,0.506275133136163,4.35701920841677e-10,-0.471264610388745,9.08217355781883e-09,-0.304096599091938,0.000354027655217801,0.211688285051714,0.0140725834777866,-0.330167793255583,9.77961772657579e-05,0.607332417499642,7.25524714981517e-15,-0.0646523317861786,0.45798418327198,0.0426496433715181,0.624627403843111,-0.293107672804109,0.000588225019401601,0.0350821550507574,0.687371589276337,-0.154947036146754,0.0738324564374925,-0.0046152740848571,0.95779133593988,-0.0152087712235797,0.861539366780755,0.606472787666782,8.101988146441e-15
"MMT00026784","MMT00026784",NA,384929,"black",-0.359598676882824,1.97855750243823e-05,-0.37717233050629,7.04785697966183e-06,-0.437793964985994,1.22433217631452e-07,-0.443297126860977,8.13549995542363e-08,-0.160646088635945,0.0637029772657733,0.931099609500022,1.1404549419703e-59,0.39506722140691,2.31235802702646e-06,-0.392146040987176,2.78621629814447e-06,-0.469166561201277,1.07800371642636e-08,0.340490328448077,5.68559608476563e-05,-0.137211505900228,0.113890732847498,0.512482605978156,2.45127819696774e-10,-0.057468554060917,0.509536515211242,0.10620697503452,0.221944348227487,-0.168325389903929,0.0518776384152008,-0.122743795897511,0.157685366274695,-0.0967630460835425,0.26603862015946,-0.0659952880560977,0.448678520425981,0.0573450327633038,0.510448447177826,0.61292006411294,3.51145337896295e-15
"MMT00013402","MMT00013402","Apln",30878,"black",-0.35667421677871,2.33579699915255e-05,-0.341627725971694,5.34946568195014e-05,-0.406389066969407,1.10379869432895e-06,-0.437418172912153,1.25865619752101e-07,-0.174762896700353,0.0434203064211286,0.840739980957511,5.53837733633491e-37,0.218755134405908,0.0111047805416261,-0.28261841327528,0.000937592443613583,-0.403150281754624,1.36764937501333e-06,0.227099056390103,0.00831989902477101,-0.109380864633237,0.208358756929192,0.315459620681306,0.000205011242584277,0.0810562825555995,0.351834487809244,0.234365723424077,0.00641784745151855,-0.0112336334890989,0.897496532549861,-0.100484846132322,0.247998225822712,-0.0141539326129321,0.871056425649372,-0.0167839737463569,0.847364762249729,0.0553062509596205,0.525621323735069,0.383116346965073,4.90266742194942e-06
"MMT00082577","MMT00082577",NA,NA,"black",-0.355582977974808,2.48400834106032e-05,-0.412705507881095,7.21961156516611e-07,-0.442398463649173,8.70135759824638e-08,-0.371222469147635,1.00640000639373e-05,-0.261659918555077,0.00225852851173097,0.755588198184294,5.10623386169719e-26,0.566619553634796,9.59182453985599e-13,-0.418943620807247,4.7063853816017e-07,-0.244972541533383,0.00433363311246624,0.26107159869557,0.00231267947106172,-0.301567754304645,0.00039861399706298,0.639206515558593,9.45174933356266e-17,-0.122576880017735,0.15825546689902,0.0247106208461358,0.776862919463917,-0.410859035884586,8.18093414226854e-07,0.00492725080601517,0.95494108021645,-0.237659965437911,0.00569103102685782,-0.0634612683630291,0.466326134056813,0.00117855268072162,0.989216979328843,0.677619646417054,2.44457282609894e-19
"MMT00046878","MMT00046878",NA,NA,"black",-0.351969497093777,3.04039349168243e-05,-0.379826822477166,5.99854439917031e-06,-0.483906524088404,3.15460697086304e-09,-0.45705276346569,2.83607081626545e-08,-0.203274614847676,0.0184889078997695,0.911893113259179,6.72173173014235e-53,0.446495332282956,6.39396474413874e-08,-0.403517355825906,1.33497749098686e-06,-0.414632842513352,6.33140676491968e-07,0.252526822880286,0.00324328404680951,-0.2154805289419,0.0124037273172205,0.492210500988477,1.53808136876804e-09,-0.0627248700865409,0.471525131994894,0.0965450540623463,0.267122269549006,-0.211680859675714,0.014076034495879,-0.114833534033723,0.186429426758433,-0.137596339880411,0.112870682813967,-0.0249136493130818,0.775078171253056,0.0484897283275656,0.577952523809079,0.570872830995864,5.94030975789022e-13
"MMT00043835","MMT00043835","Zc3hdc3",223642,"black",-0.350291572316186,3.33677931691506e-05,-0.342323097516033,5.15323079753678e-05,-0.437992188282327,1.20658939012335e-07,-0.397638668167221,1.95950595458395e-06,-0.191182271702136,0.0269104892603443,0.92246530068853,2.07357303441865e-56,0.449526182705814,5.07732571831916e-08,-0.440678420330663,9.89115074809196e-08,-0.424571726574389,3.17534162319335e-07,0.222810191830579,0.00966289794848038,-0.216401095332673,0.0120257601517389,0.527589080377947,5.75500799421715e-11,-0.0584699340914269,0.502174779936611,0.0984405654488356,0.257799694709647,-0.190635726714306,0.0273581714631351,-0.131389896460966,0.130211837193631,-0.171903785434139,0.0470224707923161,-0.00452120057189597,0.958650908878845,-0.00421963332839367,0.961406718825422,0.561549492992016,1.68307673876643e-12
"MMT00074856","MMT00074856","A730019I05Rik",320790,"black",-0.343345509856829,4.87691824033839e-05,-0.389705731540056,3.251302193171e-06,-0.393948170927331,2.48405130417718e-06,-0.449038509118342,5.27002751988607e-08,-0.119903772285883,0.16759683119748,0.670326320254987,8.11162022193588e-19,0.686240080517011,5.66107664954245e-20,-0.574676918587316,3.84724350361724e-13,-0.305132483779255,0.000337132668856304,0.192491984872997,0.0258630609228828,-0.347319851618981,3.92930438907379e-05,0.732176617069227,9.08943610789236e-24,-0.156040399770059,0.0717942125661898,-0.0391140944416623,0.653642139242404,-0.437931237814655,1.21201866009627e-07,-0.066586059237343,0.444618778439945,-0.353684115860843,2.76319889363716e-05,0.0533795189846734,0.540166941546163,0.0210815462039784,0.808952868758683,0.709066424212351,9.1091639667197e-22
"MMT00049967","MMT00049967","Moap1",64113,"black",-0.343218043470133,4.91059290499917e-05,-0.36048790779183,1.88056925184868e-05,-0.424102242385102,3.28220104085365e-07,-0.389299349244355,3.3355692290687e-06,-0.186791170632732,0.0306903594232983,0.917021013465309,1.52443987977135e-54,0.33524134212175,7.50915239413675e-05,-0.344485221737052,4.58529528154144e-05,-0.450275513793331,4.79432760197326e-08,0.297099282074116,0.000490286829869502,-0.104228526009117,0.230723895979022,0.434040529559334,1.61133626129511e-07,-0.0651300759041854,0.45466157275445,0.174895902690729,0.0432585052205973,-0.104464982187458,0.229661946551934,-0.109628425302918,0.207324717389057,-0.0707949027296362,0.416302268979115,-0.0438805068185752,0.614656811485133,0.127048154036357,0.143509771206045,0.519404862140395,1.27303590721969e-10
"MMT00049822","MMT00049822","Ddx18",66942,"black",-0.341669863692177,5.33737789472017e-05,-0.356675052319061,2.33568677248649e-05,-0.429380976375052,2.25570108509134e-07,-0.423793009446114,3.35445086701359e-07,-0.216881674621083,0.0118324827055866,0.848348660582383,2.84834460005293e-38,0.323852819294836,0.000135005824409432,-0.342754657381911,5.0348571266546e-05,-0.403346366498505,1.35010319584096e-06,0.19598433063596,0.0232389138304449,-0.177496469992268,0.0401947416627301,0.406417405765977,1.1017195924654e-06,-0.00847766880206162,0.922552915077964,0.123224376849421,0.156052534212477,-0.0965602414939504,0.267046674949875,-0.103618302000405,0.233480402230029,-0.0903900585632865,0.298960228746198,-0.0219977471657739,0.800819072994472,0.0331451825703859,0.703802054508962,0.443203113072606,8.19300548146265e-08
"MMT00021424","MMT00021424","Pscd2",19158,"black",-0.340784436393833,5.5968330957027e-05,-0.32043360034046,0.000160288594962646,-0.427908814502692,2.50602948847074e-07,-0.394812478238833,2.35042279858908e-06,-0.128936738351417,0.137604103124202,0.84291632124192,2.40855279846472e-37,0.451662127596589,4.31002073034246e-08,-0.448444293059625,5.51430731768165e-08,-0.415141683616086,6.11488785543402e-07,0.270625579720756,0.0015636746257015,-0.217616088423693,0.011542379374318,0.544430754927313,1.04908647907388e-11,-0.0775349575057545,0.373216353182533,0.0669984609948204,0.441797102876601,-0.218914531439799,0.0110447202651898,-0.0878502859076966,0.312798993852739,-0.200458861051478,0.0202133462681236,0.0226366771950847,0.795159369791642,0.00873391424245233,0.920219619364644,0.59468858405528,3.56021177723184e-14
"MMT00031504","MMT00031504",NA,NA,"black",-0.336511857477871,7.02337986758703e-05,-0.380338407579437,5.81409986354112e-06,-0.408466545738798,9.60869901214171e-07,-0.349237985912803,3.53652737321129e-05,-0.243261641272843,0.00462217382033446,0.756724823191344,3.91207625260552e-26,0.606935106294011,7.63531954058456e-15,-0.477341755413423,5.49223408115668e-09,-0.275143653895657,0.00129306438897814,0.233912886896196,0.006523957617507,-0.304400813228632,0.000348986556409683,0.655024284350737,9.02592994236605e-18,-0.0940400830047049,0.279790011707206,-0.0411954771197529,0.63649487854402,-0.41413461934492,6.55047100661099e-07,-0.00848170123914788,0.922516191734311,-0.313149497395773,0.000229501543739862,-0.00935124685111096,0.914601195554175,-0.0176721858489311,0.839393271155501,0.680724992154178,1.45159911172986e-19
"MMT00079364","MMT00079364",NA,NA,"black",-0.335421943849053,7.43823592629278e-05,-0.318708964019466,0.000174650583112949,-0.372372243713963,9.39961544704315e-06,-0.372583895259886,9.28192010747231e-06,-0.167600732256132,0.0529096921946508,0.885195721372873,1.05598767949802e-45,0.245707667371449,0.0042146934018499,-0.285941662854634,0.00081040528227311,-0.45792184477448,2.64922068126185e-08,0.244365604731201,0.00443409014442482,-0.0818016690886892,0.347408765179426,0.373765281814245,8.65012739845807e-06,-0.103382230292278,0.234552953273662,0.181581046480407,0.0357509627800515,-0.0334249690677846,0.701420070712574,-0.174705226369591,0.0434906190450596,-0.0135919923848227,0.876134048369558,-0.087435755761155,0.31509666073001,0.0507788902264968,0.560110568556279,0.427613114439844,2.55941296513082e-07
"MMT00014056","MMT00014056",NA,NA,"black",-0.334058384186344,7.9895200250156e-05,-0.363012488312044,1.62668386052078e-05,-0.41719537715877,5.31060567812155e-07,-0.364327950119187,1.50755309962419e-05,-0.226984354342747,0.00835354831907863,0.749705960005627,1.9809688876085e-25,0.63636921801249,1.41987256778458e-16,-0.516183688765506,1.7300087952505e-10,-0.287090787275258,0.00077024785207213,0.198217467322615,0.021683546006444,-0.343837305085375,4.74901100409188e-05,0.690144980521621,2.86972693292907e-20,-0.120018110470534,0.167189066678333,-0.0505467801755927,0.561907571710183,-0.425405488856807,2.99370192972288e-07,0.00295486724408633,0.972969111022361,-0.359784128469323,1.95773340280044e-05,0.0277119279894667,0.750602923617877,-0.0399081792179747,0.647078172122863,0.679362106102736,1.826134034726e-19
"MMT00008266","MMT00008266","Kitl",17311,"black",0.332772879568453,8.54400163676657e-05,0.497682584738031,9.47980678056066e-10,0.42711219576859,2.65233131368906e-07,0.292209361802653,0.00061261408581316,0.389926251899007,3.20642410520187e-06,-0.436345954281304,1.36172254995888e-07,-0.462643983804011,1.82323982906812e-08,0.20984835336798,0.0149506123255696,0.0457231902772205,0.599861276675493,-0.0432817367799291,0.619498501041633,0.233639966037284,0.00658866010058897,-0.383499842295847,4.78802669556744e-06,0.094011956556479,0.279934502056313,-0.0927519657162871,0.286458732591095,0.333921401920112,8.04696313386409e-05,0.0990391203100552,0.254902773708877,0.206396153030349,0.0167273670272678,0.0257493023475123,0.767744710026042,-0.00722325002004434,0.933984424411357,-0.317743593718039,0.000183203133543658
"MMT00047284","MMT00047284",NA,NA,"black",-0.331413337711007,9.16939408480713e-05,-0.369195351184321,1.13446029613377e-05,-0.394917603875024,2.33464298087527e-06,-0.36701084790008,1.28960361537594e-05,-0.217033335448444,0.0117720563165309,0.761217013541117,1.34546680881466e-26,0.603383319792339,1.20142652965441e-14,-0.485854070986649,2.67008441636757e-09,-0.301763481035723,0.00039498621139068,0.222494255819383,0.00976899289762215,-0.312779393375049,0.000233668553479315,0.669512767503236,9.25339389751662e-19,-0.0898788942552431,0.301712482771082,-0.00304069872078578,0.972184241641822,-0.397059705568999,2.03418033416571e-06,0.00296244275381225,0.972899837182919,-0.326264789266746,0.000119461807997974,-0.00961783017942646,0.912176273295581,-0.00375743448385492,0.965631301146874,0.676908960128632,2.75180826650769e-19
"MMT00007845","MMT00007845",NA,NA,"black",-0.330382224122233,9.67193165623195e-05,-0.309953892377037,0.000267870998002224,-0.391346269863514,2.93120285436467e-06,-0.398700909332996,1.82921808615361e-06,-0.204635368144575,0.017702194603964,0.88068420348591,1.15342627259154e-44,0.225298880888534,0.00886206601625983,-0.341065374577022,5.51325800477668e-05,-0.484787941499931,2.92567138466584e-09,0.220060265885827,0.0106213439123083,-0.10185050443774,0.241595913106556,0.396761772044088,2.07365294984171e-06,0.140229124740349,0.106081927558294,0.17793778882099,0.0396933192459161,0.00115145277582374,0.989464912114008,-0.101734356377476,0.242135906764414,-0.0405318095654535,0.641942122218484,0.0496961778026192,0.56851640079736,0.0250605171939144,0.77378784124245,0.405287870214417,1.18754181966028e-06
"MMT00051695","MMT00051695","Trdn",76757,"black",-0.328258859312173,0.000107888187936684,-0.329851679079867,9.94041090195908e-05,-0.455233984188028,3.26884528885174e-08,-0.38040728804809,5.78967984338234e-06,-0.236159276107047,0.00601249986309961,0.777438240365192,2.32403485060507e-28,0.271539834996956,0.00150507760285908,-0.295017904160589,0.000539304901931316,-0.36071075764577,1.85673857825541e-05,0.161846227251794,0.0617216001279037,-0.136724794053953,0.115191082684224,0.310900411423284,0.000255928073152996,0.0592966132974204,0.496139556606421,0.128086914134445,0.140238191968679,-0.0621738716440503,0.475435771503113,0.0306457982453686,0.725205909678771,-0.033519875999437,0.700612730333391,0.00652365055465691,0.940365870931001,0.0388715233783634,0.655652574231631,0.35154339594358,3.11322313367139e-05
"MMT00040833","MMT00040833","Nut",213765,"black",-0.325928700618465,0.000121522875358173,-0.327913335006485,0.000109815617018637,-0.435268787254223,1.47336219075977e-07,-0.424048742413206,3.29459372771354e-07,-0.199071175500468,0.0211130680505446,0.89017765169993,6.68759552101698e-47,0.323992357314774,0.000134057550168288,-0.294622576612462,0.000549110447568629,-0.373885545702655,8.58814127840918e-06,0.232384595251919,0.00689368073500726,-0.148347093172606,0.0871490725073018,0.36978676575634,1.09559211922941e-05,0.12440052864565,0.152109952117371,0.161425063687268,0.0624110998750095,-0.131562109651228,0.129704569673367,-0.185617326202023,0.0317740248141192,-0.0540072043023918,0.53540653126405,-0.0393325367160552,0.651833807853491,-0.0191692873306178,0.825994336628195,0.442458438231063,8.66244953759345e-08
"MMT00038930","MMT00038930","Pes1",64934,"black",-0.319591505448132,0.000167158061457042,-0.363536023801256,1.57824642416022e-05,-0.4438180728447,7.82378836566045e-08,-0.365416627091115,1.41522930737593e-05,-0.25583271339523,0.00284926677955909,0.836889346730087,2.34475821927203e-36,0.331785377403864,8.99413621921172e-05,-0.336272647000408,7.11253325274313e-05,-0.40244242860206,1.43281090097403e-06,0.26146114662296,0.00227669433262785,-0.153839617327614,0.0759443220830076,0.441087894930079,9.59454252458379e-08,0.00821991422755757,0.924900617397722,0.136052961811593,0.117004947762123,-0.129241362354291,0.136669137995613,-0.096375391431689,0.267967744925177,-0.0619807558990765,0.476810536243016,-0.0257006546349913,0.768171072934267,0.0162347785488163,0.852301446879133,0.505327311833387,4.75216592999214e-10
"MMT00054040","MMT00054040","Rfx1",19724,"black",-0.319525712687122,0.000167706141895779,-0.3709398307968,1.02339789568607e-05,-0.437956308127895,1.20978265519096e-07,-0.402621455295295,1.41605727307613e-06,-0.202575457595484,0.0189047585119847,0.89627838171795,1.89020367317696e-48,0.311475904900448,0.000248909943471482,-0.345178423642594,4.41600371734984e-05,-0.497881345831582,9.31312061800629e-10,0.323974272524502,0.000134180100153358,-0.0221127807359555,0.799799322080474,0.432393659083629,1.81581837310774e-07,-0.0182645373155684,0.834086044995039,0.330912318469482,9.41045213414735e-05,-0.0749755316268218,0.389245687584655,-0.0958619732004468,0.270537313815615,-0.0982446455203846,0.258752804197706,0.00485326851725996,0.955616940863291,0.117655276246989,0.175766368468419,0.504150482660556,5.29106042316433e-10
"MMT00072359","MMT00072359",NA,NA,"black",-0.318837812900371,0.000173537567036003,-0.268644211511945,0.00169785405501306,-0.352605309866099,2.93468987762652e-05,-0.301484670235299,0.000400163240037594,-0.152599419243214,0.0783669502848938,0.8030710194112,1.80132726073621e-31,0.395350107176292,2.2707738778077e-06,-0.463437352050204,1.71134762782582e-08,-0.492976631879538,1.4380536911099e-09,0.166811143887268,0.0540534691134911,-0.180046728238439,0.0373690471837979,0.550624675467716,5.47604524241027e-12,0.0029667626203918,0.972860334486803,0.0227200268376642,0.794421829015524,-0.11310156890333,0.193204116917141,-0.0976402516072674,0.261708251797457,-0.166184267865669,0.0549760053609744,0.00168767811396153,0.984559287903003,0.0123727483855802,0.887168062021176,0.50254051636076,6.12459624650441e-10
